 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.001020 + 0.266097 + 0.027327 + 0.705556 +  = 1.000000, objective value => 0.012903 
 33 )  0.119409 + 0.114010 + 0.240999 + 0.525582 +  = 1.000000, objective value => 0.008372 
 34 )  0.286833 + 0.226224 + 0.200989 + 0.285953 +  = 1.000000, objective value => 0.007803 
 35 )  0.218350 + 0.238624 + 0.291260 + 0.251767 +  = 1.000000, objective value => 0.007648 
 36 )  0.014555 + 0.465015 + 0.176485 + 0.343946 +  = 1.000000, objective value => 0.019264 
 37 )  0.248700 + 0.299640 + 0.260977 + 0.190683 +  = 1.000000, objective value => 0.007648 
 38 )  0.022321 + 0.442564 + 0.245030 + 0.290084 +  = 1.000000, objective value => 0.019264 
 39 )  0.243479 + 0.359970 + 0.176499 + 0.220052 +  = 1.000000, objective value => 0.008072 
 40 )  0.282284 + 0.241428 + 0.187485 + 0.288803 +  = 1.000000, objective value => 0.008072 
 41 )  0.432492 + 0.215303 + 0.110207 + 0.241998 +  = 1.000000, objective value => 0.007107 
 42 )  0.410352 + 0.144564 + 0.123060 + 0.322024 +  = 1.000000, objective value => 0.007107 
 43 )  0.652080 + 0.031188 + 0.218897 + 0.097835 +  = 1.000000, objective value => 0.007066 
 44 )  0.269124 + 0.180800 + 0.290896 + 0.259180 +  = 1.000000, objective value => 0.008072 
 45 )  0.083274 + 0.371316 + 0.408480 + 0.136929 +  = 1.000000, objective value => 0.019264 
 46 )  0.243312 + 0.362442 + 0.184737 + 0.209509 +  = 1.000000, objective value => 0.008072 
 47 )  0.251455 + 0.399480 + 0.201294 + 0.147772 +  = 1.000000, objective value => 0.008072 
 48 )  0.339537 + 0.291782 + 0.223626 + 0.145054 +  = 1.000000, objective value => 0.008072 
 49 )  0.322485 + 0.454617 + 0.044147 + 0.178750 +  = 1.000000, objective value => 0.008072 
 50 )  0.126983 + 0.502844 + 0.035393 + 0.334780 +  = 1.000000, objective value => 0.010858 
 51 )  0.341189 + 0.269420 + 0.094684 + 0.294707 +  = 1.000000, objective value => 0.008372 
 52 )  0.186559 + 0.122828 + 0.401237 + 0.289377 +  = 1.000000, objective value => 0.008072 
 53 )  0.195144 + 0.284434 + 0.084619 + 0.435803 +  = 1.000000, objective value => 0.009352 
 54 )  0.086936 + 0.228639 + 0.435096 + 0.249329 +  = 1.000000, objective value => 0.008964 
 55 )  0.238023 + 0.165302 + 0.078126 + 0.518549 +  = 1.000000, objective value => 0.008372 
 56 )  0.099240 + 0.610041 + 0.251889 + 0.038830 +  = 1.000000, objective value => 0.019264 
 57 )  0.060453 + 0.351365 + 0.294558 + 0.293623 +  = 1.000000, objective value => 0.008072 
 58 )  0.332406 + 0.185593 + 0.161085 + 0.320916 +  = 1.000000, objective value => 0.008372 
 59 )  0.293179 + 0.167632 + 0.288112 + 0.251077 +  = 1.000000, objective value => 0.008072 
 60 )  0.283655 + 0.294988 + 0.262316 + 0.159041 +  = 1.000000, objective value => 0.008072 
 61 )  0.300237 + 0.069149 + 0.560054 + 0.070559 +  = 1.000000, objective value => 0.007691 
 62 )  0.317209 + 0.168096 + 0.367598 + 0.147096 +  = 1.000000, objective value => 0.008072 
 63 )  0.420908 + 0.443892 + 0.054578 + 0.080623 +  = 1.000000, objective value => 0.008072 
 64 )  0.483941 + 0.097157 + 0.356844 + 0.062059 +  = 1.000000, objective value => 0.007691 
 65 )  0.383736 + 0.264820 + 0.235281 + 0.116163 +  = 1.000000, objective value => 0.008072 
 66 )  0.437508 + 0.154277 + 0.115286 + 0.292929 +  = 1.000000, objective value => 0.007107 
 67 )  0.092963 + 0.241294 + 0.342903 + 0.322840 +  = 1.000000, objective value => 0.008964 
 68 )  0.194816 + 0.033820 + 0.255087 + 0.516276 +  = 1.000000, objective value => 0.007566 
 69 )  0.145564 + 0.323021 + 0.162327 + 0.369089 +  = 1.000000, objective value => 0.010858 
 70 )  0.341409 + 0.332015 + 0.250387 + 0.076189 +  = 1.000000, objective value => 0.008072 
 71 )  0.335276 + 0.199795 + 0.231373 + 0.233557 +  = 1.000000, objective value => 0.008072 
 72 )  0.290908 + 0.296700 + 0.304672 + 0.107719 +  = 1.000000, objective value => 0.008072 
 73 )  0.246455 + 0.267418 + 0.064443 + 0.421684 +  = 1.000000, objective value => 0.008372 
 74 )  0.193841 + 0.447623 + 0.282020 + 0.076516 +  = 1.000000, objective value => 0.008533 
 75 )  0.256501 + 0.116243 + 0.383668 + 0.243588 +  = 1.000000, objective value => 0.008072 
 76 )  0.502880 + 0.425915 + 0.040973 + 0.030232 +  = 1.000000, objective value => 0.008072 
 77 )  0.454055 + 0.081712 + 0.297639 + 0.166594 +  = 1.000000, objective value => 0.007066 
 78 )  0.160183 + 0.187217 + 0.576763 + 0.075836 +  = 1.000000, objective value => 0.007648 
 79 )  0.304501 + 0.223841 + 0.252392 + 0.219266 +  = 1.000000, objective value => 0.008072 
 80 )  0.369662 + 0.198619 + 0.192596 + 0.239122 +  = 1.000000, objective value => 0.007803 
 81 )  0.021025 + 0.191502 + 0.344807 + 0.442666 +  = 1.000000, objective value => 0.012903 
 82 )  0.365289 + 0.210844 + 0.086778 + 0.337090 +  = 1.000000, objective value => 0.008372 
 83 )  0.005815 + 0.379087 + 0.418070 + 0.197029 +  = 1.000000, objective value => 0.019264 
 84 )  0.349319 + 0.063469 + 0.083008 + 0.504204 +  = 1.000000, objective value => 0.007297 
 85 )  0.343871 + 0.367662 + 0.164935 + 0.123531 +  = 1.000000, objective value => 0.008072 
 86 )  0.180977 + 0.477310 + 0.209301 + 0.132412 +  = 1.000000, objective value => 0.008533 
 87 )  0.152185 + 0.261328 + 0.030098 + 0.556388 +  = 1.000000, objective value => 0.009091 
 88 )  0.277762 + 0.000140 + 0.352038 + 0.370061 +  = 1.000000, objective value => 0.007297 
 89 )  0.413471 + 0.088965 + 0.059919 + 0.437645 +  = 1.000000, objective value => 0.007066 
 90 )  0.075528 + 0.415623 + 0.156502 + 0.352348 +  = 1.000000, objective value => 0.008890 
 91 )  0.317705 + 0.093958 + 0.138484 + 0.449853 +  = 1.000000, objective value => 0.007566 
 92 )  0.381187 + 0.242507 + 0.024738 + 0.351568 +  = 1.000000, objective value => 0.008372 
 93 )  0.207328 + 0.219007 + 0.328808 + 0.244858 +  = 1.000000, objective value => 0.007648 
 94 )  0.459148 + 0.055403 + 0.273776 + 0.211673 +  = 1.000000, objective value => 0.007066 
 95 )  0.153616 + 0.274372 + 0.378850 + 0.193162 +  = 1.000000, objective value => 0.007648 
 96 )  0.260344 + 0.221221 + 0.269530 + 0.248904 +  = 1.000000, objective value => 0.008072 
 97 )  0.331515 + 0.246921 + 0.376277 + 0.045287 +  = 1.000000, objective value => 0.008072 
 98 )  0.234363 + 0.195995 + 0.293148 + 0.276494 +  = 1.000000, objective value => 0.008072 
 99 )  0.349296 + 0.464290 + 0.150333 + 0.036080 +  = 1.000000, objective value => 0.008072 
 100 )  0.140189 + 0.297137 + 0.082864 + 0.479810 +  = 1.000000, objective value => 0.009046 
 101 )  0.317394 + 0.068245 + 0.310486 + 0.303875 +  = 1.000000, objective value => 0.007107 
 102 )  0.296838 + 0.326131 + 0.140814 + 0.236217 +  = 1.000000, objective value => 0.008072 
 103 )  0.304555 + 0.093885 + 0.247618 + 0.353942 +  = 1.000000, objective value => 0.007566 
 104 )  0.157817 + 0.323446 + 0.257743 + 0.260994 +  = 1.000000, objective value => 0.009338 
 105 )  0.412100 + 0.140049 + 0.303773 + 0.144077 +  = 1.000000, objective value => 0.007691 
 106 )  0.026532 + 0.325982 + 0.428699 + 0.218788 +  = 1.000000, objective value => 0.019264 
 107 )  0.024021 + 0.345818 + 0.288790 + 0.341371 +  = 1.000000, objective value => 0.008436 
 108 )  0.403339 + 0.180772 + 0.396513 + 0.019375 +  = 1.000000, objective value => 0.007691 
 109 )  0.552911 + 0.098800 + 0.219500 + 0.128789 +  = 1.000000, objective value => 0.007066 
 110 )  0.017040 + 0.127178 + 0.758378 + 0.097404 +  = 1.000000, objective value => 0.019264 
 111 )  0.049697 + 0.403747 + 0.241129 + 0.305426 +  = 1.000000, objective value => 0.010057 
 112 )  0.656549 + 0.019736 + 0.205583 + 0.118131 +  = 1.000000, objective value => 0.007066 
 113 )  0.385895 + 0.168309 + 0.212092 + 0.233704 +  = 1.000000, objective value => 0.007519 
 114 )  0.330348 + 0.237663 + 0.238680 + 0.193309 +  = 1.000000, objective value => 0.008072 
 115 )  0.177738 + 0.001255 + 0.406208 + 0.414798 +  = 1.000000, objective value => 0.007297 
 116 )  0.005368 + 0.318047 + 0.391625 + 0.284960 +  = 1.000000, objective value => 0.019264 
 117 )  0.230281 + 0.317773 + 0.253178 + 0.198767 +  = 1.000000, objective value => 0.008072 
 118 )  0.174878 + 0.111062 + 0.688692 + 0.025368 +  = 1.000000, objective value => 0.009438 
 119 )  0.511629 + 0.278765 + 0.188263 + 0.021343 +  = 1.000000, objective value => 0.008072 
 120 )  0.329904 + 0.387802 + 0.118393 + 0.163901 +  = 1.000000, objective value => 0.008072 
 121 )  0.241314 + 0.383724 + 0.155123 + 0.219839 +  = 1.000000, objective value => 0.008072 
 122 )  0.215146 + 0.292535 + 0.255173 + 0.237146 +  = 1.000000, objective value => 0.008072 
 123 )  0.390869 + 0.357162 + 0.194478 + 0.057492 +  = 1.000000, objective value => 0.008072 
 124 )  0.283408 + 0.539793 + 0.137224 + 0.039575 +  = 1.000000, objective value => 0.007064 
 125 )  0.027845 + 0.456715 + 0.113473 + 0.401966 +  = 1.000000, objective value => 0.010057 
 126 )  0.341932 + 0.305700 + 0.119323 + 0.233045 +  = 1.000000, objective value => 0.008072 
 127 )  0.523098 + 0.043507 + 0.292979 + 0.140416 +  = 1.000000, objective value => 0.007066 
 128 )  0.320655 + 0.008818 + 0.189445 + 0.481083 +  = 1.000000, objective value => 0.007297 
 129 )  0.257295 + 0.278026 + 0.042278 + 0.422400 +  = 1.000000, objective value => 0.008372 
 130 )  0.377676 + 0.255484 + 0.018700 + 0.348139 +  = 1.000000, objective value => 0.008372 
 131 )  0.412949 + 0.176421 + 0.320425 + 0.090204 +  = 1.000000, objective value => 0.007691 
 132 )  0.257119 + 0.388618 + 0.007532 + 0.346731 +  = 1.000000, objective value => 0.009352 
 133 )  0.369533 + 0.118295 + 0.203658 + 0.308514 +  = 1.000000, objective value => 0.007107 
 134 )  0.399003 + 0.317992 + 0.058463 + 0.224542 +  = 1.000000, objective value => 0.007803 
 135 )  0.553093 + 0.153109 + 0.114636 + 0.179162 +  = 1.000000, objective value => 0.007107 
 136 )  0.344405 + 0.222375 + 0.350770 + 0.082451 +  = 1.000000, objective value => 0.008072 
 137 )  0.523103 + 0.275324 + 0.103947 + 0.097627 +  = 1.000000, objective value => 0.007691 
 138 )  0.167440 + 0.345651 + 0.250494 + 0.236415 +  = 1.000000, objective value => 0.009338 
 139 )  0.050035 + 0.629491 + 0.112684 + 0.207790 +  = 1.000000, objective value => 0.019264 
 140 )  0.396040 + 0.101917 + 0.333731 + 0.168312 +  = 1.000000, objective value => 0.007107 
 141 )  0.263054 + 0.287264 + 0.316679 + 0.133004 +  = 1.000000, objective value => 0.007648 
 142 )  0.403764 + 0.053092 + 0.328495 + 0.214649 +  = 1.000000, objective value => 0.007066 
 143 )  0.344872 + 0.016544 + 0.314622 + 0.323962 +  = 1.000000, objective value => 0.007066 
 144 )  0.320072 + 0.104623 + 0.128082 + 0.447223 +  = 1.000000, objective value => 0.007566 
 145 )  0.220928 + 0.332140 + 0.177870 + 0.269063 +  = 1.000000, objective value => 0.008072 
 146 )  0.403897 + 0.159733 + 0.041412 + 0.394958 +  = 1.000000, objective value => 0.007566 
 147 )  0.344612 + 0.235728 + 0.232927 + 0.186732 +  = 1.000000, objective value => 0.008072 
 148 )  0.360204 + 0.106698 + 0.395800 + 0.137298 +  = 1.000000, objective value => 0.007691 
 149 )  0.200331 + 0.258444 + 0.242733 + 0.298492 +  = 1.000000, objective value => 0.007648 
 150 )  0.317599 + 0.257625 + 0.159427 + 0.265349 +  = 1.000000, objective value => 0.007803 
 151 )  0.151738 + 0.380120 + 0.155974 + 0.312168 +  = 1.000000, objective value => 0.010858 
 152 )  0.370488 + 0.116856 + 0.096868 + 0.415788 +  = 1.000000, objective value => 0.007566 
 153 )  0.344806 + 0.293777 + 0.204105 + 0.157312 +  = 1.000000, objective value => 0.008072 
 154 )  0.285252 + 0.146549 + 0.343804 + 0.224395 +  = 1.000000, objective value => 0.008072 
 155 )  0.423672 + 0.158335 + 0.294029 + 0.123965 +  = 1.000000, objective value => 0.007691 
 156 )  0.228236 + 0.270667 + 0.255142 + 0.245955 +  = 1.000000, objective value => 0.007648 
 157 )  0.378663 + 0.187286 + 0.325406 + 0.108645 +  = 1.000000, objective value => 0.008072 
 158 )  0.188142 + 0.399814 + 0.127540 + 0.284504 +  = 1.000000, objective value => 0.009338 
 159 )  0.537558 + 0.061402 + 0.149556 + 0.251485 +  = 1.000000, objective value => 0.007066 
 160 )  0.128032 + 0.334443 + 0.179170 + 0.358355 +  = 1.000000, objective value => 0.010858 
 161 )  0.308646 + 0.414060 + 0.028903 + 0.248391 +  = 1.000000, objective value => 0.008072 
 162 )  0.013889 + 0.272718 + 0.218241 + 0.495152 +  = 1.000000, objective value => 0.012905 
 163 )  0.101681 + 0.302456 + 0.128330 + 0.467533 +  = 1.000000, objective value => 0.009046 
 164 )  0.324937 + 0.349152 + 0.134071 + 0.191840 +  = 1.000000, objective value => 0.008072 
 165 )  0.291336 + 0.304150 + 0.123035 + 0.281478 +  = 1.000000, objective value => 0.007803 
 166 )  0.393175 + 0.350960 + 0.216101 + 0.039763 +  = 1.000000, objective value => 0.008072 
 167 )  0.141089 + 0.572023 + 0.223348 + 0.063540 +  = 1.000000, objective value => 0.019264 
 168 )  0.132422 + 0.345192 + 0.021827 + 0.500559 +  = 1.000000, objective value => 0.009046 
 169 )  0.378279 + 0.206440 + 0.116064 + 0.299217 +  = 1.000000, objective value => 0.008372 
 170 )  0.033555 + 0.486768 + 0.102641 + 0.377036 +  = 1.000000, objective value => 0.008343 
 171 )  0.365829 + 0.239891 + 0.084805 + 0.309475 +  = 1.000000, objective value => 0.008372 
 172 )  0.144905 + 0.239291 + 0.340020 + 0.275784 +  = 1.000000, objective value => 0.007648 
 173 )  0.419494 + 0.128456 + 0.152925 + 0.299126 +  = 1.000000, objective value => 0.007107 
 174 )  0.202013 + 0.248357 + 0.291674 + 0.257956 +  = 1.000000, objective value => 0.007648 
 175 )  0.060837 + 0.439764 + 0.331799 + 0.167599 +  = 1.000000, objective value => 0.019264 
 176 )  0.296313 + 0.281261 + 0.273036 + 0.149390 +  = 1.000000, objective value => 0.008072 
 177 )  0.420712 + 0.168463 + 0.009417 + 0.401408 +  = 1.000000, objective value => 0.007566 
 178 )  0.366148 + 0.222197 + 0.096994 + 0.314660 +  = 1.000000, objective value => 0.008372 
 179 )  0.235685 + 0.361539 + 0.030961 + 0.371815 +  = 1.000000, objective value => 0.009352 
 180 )  0.123231 + 0.373093 + 0.003402 + 0.500273 +  = 1.000000, objective value => 0.009046 
 181 )  0.436951 + 0.136427 + 0.143169 + 0.283453 +  = 1.000000, objective value => 0.007107 
 182 )  0.143096 + 0.343351 + 0.252042 + 0.261511 +  = 1.000000, objective value => 0.010858 
 183 )  0.320858 + 0.350041 + 0.117964 + 0.211138 +  = 1.000000, objective value => 0.008072 
 184 )  0.065044 + 0.357928 + 0.294318 + 0.282710 +  = 1.000000, objective value => 0.008890 
 185 )  0.250910 + 0.433493 + 0.286017 + 0.029579 +  = 1.000000, objective value => 0.008072 
 186 )  0.319185 + 0.348825 + 0.277231 + 0.054759 +  = 1.000000, objective value => 0.008072 
 187 )  0.234546 + 0.005663 + 0.734526 + 0.025264 +  = 1.000000, objective value => 0.008188 
 188 )  0.416989 + 0.246636 + 0.294531 + 0.041843 +  = 1.000000, objective value => 0.008072 
 189 )  0.152136 + 0.204531 + 0.428014 + 0.215320 +  = 1.000000, objective value => 0.007648 
 190 )  0.216246 + 0.043452 + 0.429661 + 0.310641 +  = 1.000000, objective value => 0.007566 
 191 )  0.222051 + 0.322268 + 0.164585 + 0.291096 +  = 1.000000, objective value => 0.008072 
 192 )  0.183207 + 0.488820 + 0.159236 + 0.168737 +  = 1.000000, objective value => 0.007337 
 193 )  0.021743 + 0.401415 + 0.300116 + 0.276726 +  = 1.000000, objective value => 0.019264 
 194 )  0.233680 + 0.074506 + 0.468619 + 0.223195 +  = 1.000000, objective value => 0.007684 
 195 )  0.120699 + 0.244351 + 0.045336 + 0.589614 +  = 1.000000, objective value => 0.009046 
 196 )  0.364864 + 0.121276 + 0.015686 + 0.498174 +  = 1.000000, objective value => 0.007566 
 197 )  0.023947 + 0.327718 + 0.302500 + 0.345835 +  = 1.000000, objective value => 0.008072 
 198 )  0.147563 + 0.258545 + 0.418356 + 0.175536 +  = 1.000000, objective value => 0.007648 
 199 )  0.099126 + 0.376449 + 0.393501 + 0.130924 +  = 1.000000, objective value => 0.019264 
 200 )  0.021299 + 0.432718 + 0.332670 + 0.213313 +  = 1.000000, objective value => 0.019264 
 201 )  0.257769 + 0.231611 + 0.301583 + 0.209038 +  = 1.000000, objective value => 0.008072 
 202 )  0.360929 + 0.240912 + 0.039840 + 0.358319 +  = 1.000000, objective value => 0.008372 
 203 )  0.040180 + 0.378511 + 0.227112 + 0.354197 +  = 1.000000, objective value => 0.008890 
 204 )  0.068990 + 0.225643 + 0.522715 + 0.182652 +  = 1.000000, objective value => 0.008890 
 205 )  0.189203 + 0.597325 + 0.130729 + 0.082742 +  = 1.000000, objective value => 0.019264 
 206 )  0.301821 + 0.080962 + 0.407854 + 0.209363 +  = 1.000000, objective value => 0.007684 
 207 )  0.152999 + 0.373337 + 0.161194 + 0.312470 +  = 1.000000, objective value => 0.010858 
 208 )  0.165557 + 0.011018 + 0.055991 + 0.767434 +  = 1.000000, objective value => 0.007136 
 209 )  0.180177 + 0.378609 + 0.061011 + 0.380202 +  = 1.000000, objective value => 0.009046 
 210 )  0.368614 + 0.241873 + 0.094684 + 0.294828 +  = 1.000000, objective value => 0.008372 
 211 )  0.316652 + 0.232981 + 0.315686 + 0.134682 +  = 1.000000, objective value => 0.008072 
 212 )  0.314435 + 0.053934 + 0.219308 + 0.412323 +  = 1.000000, objective value => 0.007297 
 213 )  0.225585 + 0.388631 + 0.174319 + 0.211466 +  = 1.000000, objective value => 0.007541 
 214 )  0.258372 + 0.242779 + 0.368035 + 0.130814 +  = 1.000000, objective value => 0.008072 
 215 )  0.185143 + 0.154456 + 0.389922 + 0.270478 +  = 1.000000, objective value => 0.008072 
 216 )  0.361758 + 0.249264 + 0.268628 + 0.120350 +  = 1.000000, objective value => 0.008072 
 217 )  0.213834 + 0.120424 + 0.127319 + 0.538422 +  = 1.000000, objective value => 0.008372 
 218 )  0.057830 + 0.365705 + 0.354734 + 0.221731 +  = 1.000000, objective value => 0.019264 
 219 )  0.692222 + 0.198894 + 0.095421 + 0.013463 +  = 1.000000, objective value => 0.007911 
 220 )  0.206312 + 0.427518 + 0.177735 + 0.188436 +  = 1.000000, objective value => 0.007541 
 221 )  0.073272 + 0.215840 + 0.359381 + 0.351508 +  = 1.000000, objective value => 0.008890 
 222 )  0.102828 + 0.235726 + 0.020414 + 0.641032 +  = 1.000000, objective value => 0.009046 
 223 )  0.039278 + 0.722896 + 0.221486 + 0.016340 +  = 1.000000, objective value => 0.019264 
 224 )  0.123498 + 0.253709 + 0.305179 + 0.317614 +  = 1.000000, objective value => 0.007779 
 225 )  0.341469 + 0.035081 + 0.241713 + 0.381737 +  = 1.000000, objective value => 0.007066 
 226 )  0.121304 + 0.404426 + 0.352809 + 0.121461 +  = 1.000000, objective value => 0.019264 
 227 )  0.192278 + 0.255264 + 0.278735 + 0.273723 +  = 1.000000, objective value => 0.007648 
 228 )  0.014204 + 0.282744 + 0.308173 + 0.394879 +  = 1.000000, objective value => 0.012905 
 229 )  0.036938 + 0.321273 + 0.354067 + 0.287721 +  = 1.000000, objective value => 0.010057 
 230 )  0.245545 + 0.479686 + 0.158771 + 0.115999 +  = 1.000000, objective value => 0.007337 
 231 )  0.309914 + 0.269381 + 0.152147 + 0.268558 +  = 1.000000, objective value => 0.007803 
 232 )  0.037056 + 0.330519 + 0.349344 + 0.283081 +  = 1.000000, objective value => 0.010057 
 233 )  0.399974 + 0.050858 + 0.315507 + 0.233661 +  = 1.000000, objective value => 0.007066 
 234 )  0.298641 + 0.544388 + 0.024942 + 0.132029 +  = 1.000000, objective value => 0.007083 
 235 )  0.230920 + 0.325676 + 0.347113 + 0.096291 +  = 1.000000, objective value => 0.007648 
 236 )  0.065134 + 0.324321 + 0.269805 + 0.340740 +  = 1.000000, objective value => 0.008890 
 237 )  0.301505 + 0.316979 + 0.080522 + 0.300993 +  = 1.000000, objective value => 0.008372 
 238 )  0.345881 + 0.382044 + 0.121949 + 0.150126 +  = 1.000000, objective value => 0.008072 
 239 )  0.277148 + 0.287906 + 0.417448 + 0.017499 +  = 1.000000, objective value => 0.008072 
 240 )  0.462622 + 0.462463 + 0.008451 + 0.066464 +  = 1.000000, objective value => 0.008072 
 241 )  0.102709 + 0.259685 + 0.231272 + 0.406334 +  = 1.000000, objective value => 0.010858 
 242 )  0.322682 + 0.220005 + 0.203036 + 0.254277 +  = 1.000000, objective value => 0.007803 
 243 )  0.062042 + 0.044200 + 0.376016 + 0.517742 +  = 1.000000, objective value => 0.007031 
 244 )  0.610785 + 0.041772 + 0.059845 + 0.287599 +  = 1.000000, objective value => 0.007066 
 245 )  0.013328 + 0.436500 + 0.320760 + 0.229412 +  = 1.000000, objective value => 0.019264 
 246 )  0.265047 + 0.157698 + 0.143498 + 0.433757 +  = 1.000000, objective value => 0.008372 
 247 )  0.346116 + 0.207330 + 0.253068 + 0.193486 +  = 1.000000, objective value => 0.008072 
 248 )  0.175768 + 0.177175 + 0.493739 + 0.153317 +  = 1.000000, objective value => 0.007648 
 249 )  0.464316 + 0.162327 + 0.081597 + 0.291759 +  = 1.000000, objective value => 0.007107 
 250 )  0.372903 + 0.132494 + 0.073929 + 0.420674 +  = 1.000000, objective value => 0.007566 
 251 )  0.323868 + 0.356266 + 0.195640 + 0.124226 +  = 1.000000, objective value => 0.008072 
 252 )  0.184896 + 0.194970 + 0.472428 + 0.147706 +  = 1.000000, objective value => 0.007648 
 253 )  0.319202 + 0.274172 + 0.250527 + 0.156099 +  = 1.000000, objective value => 0.008072 
 254 )  0.312160 + 0.079434 + 0.557637 + 0.050770 +  = 1.000000, objective value => 0.007691 
 255 )  0.003590 + 0.624801 + 0.254712 + 0.116897 +  = 1.000000, objective value => 0.019264 
 256 )  0.276228 + 0.160766 + 0.279368 + 0.283638 +  = 1.000000, objective value => 0.008072 
 257 )  0.281246 + 0.482900 + 0.063715 + 0.172139 +  = 1.000000, objective value => 0.007541 
 258 )  0.202335 + 0.357297 + 0.220669 + 0.219699 +  = 1.000000, objective value => 0.007541 
 259 )  0.252450 + 0.238072 + 0.314203 + 0.195275 +  = 1.000000, objective value => 0.008072 
 260 )  0.394908 + 0.026545 + 0.485619 + 0.092928 +  = 1.000000, objective value => 0.007066 
 261 )  0.272565 + 0.213402 + 0.385199 + 0.128834 +  = 1.000000, objective value => 0.008072 
 262 )  0.279132 + 0.253068 + 0.189073 + 0.278727 +  = 1.000000, objective value => 0.008072 
 263 )  0.239217 + 0.140785 + 0.316070 + 0.303928 +  = 1.000000, objective value => 0.008372 
 264 )  0.068795 + 0.104612 + 0.463265 + 0.363328 +  = 1.000000, objective value => 0.010766 
 265 )  0.003574 + 0.342766 + 0.115622 + 0.538038 +  = 1.000000, objective value => 0.010130 
 266 )  0.023585 + 0.394722 + 0.262505 + 0.319188 +  = 1.000000, objective value => 0.019264 
 267 )  0.167395 + 0.201993 + 0.176104 + 0.454508 +  = 1.000000, objective value => 0.009352 
 268 )  0.184846 + 0.344349 + 0.205838 + 0.264967 +  = 1.000000, objective value => 0.009338 
 269 )  0.222600 + 0.278492 + 0.414281 + 0.084626 +  = 1.000000, objective value => 0.007648 
 270 )  0.104047 + 0.036572 + 0.429794 + 0.429587 +  = 1.000000, objective value => 0.008527 
 271 )  0.121703 + 0.605346 + 0.116059 + 0.156892 +  = 1.000000, objective value => 0.019264 
 272 )  0.136893 + 0.356231 + 0.229529 + 0.277348 +  = 1.000000, objective value => 0.010858 
